21,-7572.999999999999,tamano_lote 320 porcentaje_reproceso 0.1 porcentaje_scrap 0.06653612393945298 markov 1.079830843124171 velocidad_m1 21 velocidad_m2 21 velocidad_m3 14 tamano_ordene_1 2380 tamano_ordene_2 2420 tamano_ordene_3 3400 tamano_ordene_4 3620 tamano_ordene_5 4380 tamano_emer_1 840 tamano_emer_2 3040,0,0,0,4711,7164,u_terminadas 13180 scrap 140 tiempo 731 unidades_sobra 40 maquina_3_parada 237
22,-13680.0,tamano_lote 340 porcentaje_reproceso 0.1 porcentaje_scrap 0.06065849438176897 markov 1.07226914667718 velocidad_m1 17 velocidad_m2 18 velocidad_m3 13 tamano_ordene_1 1340 tamano_ordene_2 1560 tamano_ordene_3 1780 tamano_ordene_4 1800 tamano_ordene_5 4440 tamano_emer_1 1080 tamano_emer_2 4340,0,0,1,9347,8477,u_terminadas 19320 scrap 100 tiempo 975 unidades_sobra 80 maquina_3_parada 353
23,-7960.0,tamano_lote 440 porcentaje_reproceso 0.1 porcentaje_scrap 0.05339056879790765 markov 1.0630639901118262 velocidad_m1 18 velocidad_m2 21 velocidad_m3 12 tamano_ordene_1 2600 tamano_ordene_2 2600 tamano_ordene_3 3280 tamano_ordene_4 3560 tamano_ordene_5 4680 tamano_emer_1 860 tamano_emer_2 1160,0,1,0,1425,3857,u_terminadas 12080 scrap 80 tiempo 792 unidades_sobra 80 maquina_3_parada 292
24,-17154.0,tamano_lote 580 porcentaje_reproceso 0.1 porcentaje_scrap 0.0622393652334785 markov 1.074292539719086 velocidad_m1 24 velocidad_m2 21 velocidad_m3 14 tamano_ordene_1 1620 tamano_ordene_2 2240 tamano_ordene_3 3120 tamano_ordene_4 4300 tamano_ordene_5 4680 tamano_emer_1 900 tamano_emer_2 3560,1,0,0,2708,4694,u_terminadas 17640 scrap 140 tiempo 1110 unidades_sobra 920 maquina_3_parada 459
25,-17621.0,tamano_lote 340 porcentaje_reproceso 0.1 porcentaje_scrap 0.06247822777039361 markov 1.0745989296541716 velocidad_m1 18 velocidad_m2 18 velocidad_m3 14 tamano_ordene_1 1480 tamano_ordene_2 1940 tamano_ordene_3 2360 tamano_ordene_4 2800 tamano_ordene_5 4700 tamano_emer_1 860 tamano_emer_2 1280,1,1,0,2493,3364,u_terminadas 18620 scrap 120 tiempo 1052 unidades_sobra 1760 maquina_3_parada 289
26,-34126.0,tamano_lote 580 porcentaje_reproceso 0.1 porcentaje_scrap 0.05298775726977886 markov 1.062558431385809 velocidad_m1 18 velocidad_m2 19 velocidad_m3 12 tamano_ordene_1 2880 tamano_ordene_2 3100 tamano_ordene_3 3720 tamano_ordene_4 3900 tamano_ordene_5 4560 tamano_emer_1 940 tamano_emer_2 3280,1,0,0,2133,4459,u_terminadas 12840 scrap 120 tiempo 752 unidades_sobra -440 maquina_3_parada 277
27,-19402.0,tamano_lote 520 porcentaje_reproceso 0.1 porcentaje_scrap 0.05425857079700798 markov 1.0641550347700717 velocidad_m1 23 velocidad_m2 17 velocidad_m3 12 tamano_ordene_1 1720 tamano_ordene_2 2440 tamano_ordene_3 2920 tamano_ordene_4 4520 tamano_ordene_5 4520 tamano_emer_1 820 tamano_emer_2 1400,0,0,0,1572,2914,u_terminadas 18260 scrap 80 tiempo 1354 unidades_sobra 100 maquina_3_parada 586
28,-30777.0,tamano_lote 360 porcentaje_reproceso 0.1 porcentaje_scrap 0.05524290314018003 markov 1.0653950151416687 velocidad_m1 22 velocidad_m2 15 velocidad_m3 12 tamano_ordene_1 2860 tamano_ordene_2 3240 tamano_ordene_3 3360 tamano_ordene_4 3420 tamano_ordene_5 4440 tamano_emer_1 800 tamano_emer_2 1640,1,1,0,3977,7156,u_terminadas 15460 scrap 60 tiempo 926 unidades_sobra -1480 maquina_3_parada 425
29,-24539.0,tamano_lote 480 porcentaje_reproceso 0.1 porcentaje_scrap 0.052399173073733915 markov 1.0618205780470436 velocidad_m1 15 velocidad_m2 17 velocidad_m3 14 tamano_ordene_1 1320 tamano_ordene_2 1560 tamano_ordene_3 2500 tamano_ordene_4 3160 tamano_ordene_5 4600 tamano_emer_1 600 tamano_emer_2 3340,1,0,1,287,2228,u_terminadas 20120 scrap 200 tiempo 1560 unidades_sobra 1160 maquina_3_parada 666
30,-15232.999999999998,tamano_lote 380 porcentaje_reproceso 0.1 porcentaje_scrap 0.058661611145530326 markov 1.069724158463043 velocidad_m1 21 velocidad_m2 22 velocidad_m3 13 tamano_ordene_1 1340 tamano_ordene_2 1760 tamano_ordene_3 1820 tamano_ordene_4 2840 tamano_ordene_5 3300 tamano_emer_1 920 tamano_emer_2 2280,1,1,1,1465,9114,u_terminadas 18800 scrap 100 tiempo 1337 unidades_sobra 1720 maquina_3_parada 488
31,-8610.999999999998,tamano_lote 520 porcentaje_reproceso 0.1 porcentaje_scrap 0.05408735106028834 markov 1.0639396409642092 velocidad_m1 24 velocidad_m2 17 velocidad_m3 10 tamano_ordene_1 3220 tamano_ordene_2 3860 tamano_ordene_3 4180 tamano_ordene_4 4360 tamano_ordene_5 4600 tamano_emer_1 820 tamano_emer_2 3680,0,0,1,7210,7861,u_terminadas 13420 scrap 100 tiempo 677 unidades_sobra 80 maquina_3_parada 265
32,-76333.0,tamano_lote 480 porcentaje_reproceso 0.1 porcentaje_scrap 0.05765314453021007 markov 1.0684434733219914 velocidad_m1 18 velocidad_m2 19 velocidad_m3 10 tamano_ordene_1 1340 tamano_ordene_2 2720 tamano_ordene_3 4040 tamano_ordene_4 4180 tamano_ordene_5 4220 tamano_emer_1 880 tamano_emer_2 4040,0,0,1,4899,240,u_terminadas 23440 scrap 320 tiempo 2459 unidades_sobra -460 maquina_3_parada 1431
33,-14419.0,tamano_lote 560 porcentaje_reproceso 0.1 porcentaje_scrap 0.070791586350129 markov 1.0853724892135748 velocidad_m1 16 velocidad_m2 24 velocidad_m3 11 tamano_ordene_1 2040 tamano_ordene_2 2520 tamano_ordene_3 3580 tamano_ordene_4 3780 tamano_ordene_5 3820 tamano_emer_1 800 tamano_emer_2 1680,1,0,0,3845,6952,u_terminadas 17340 scrap 120 tiempo 1061 unidades_sobra 840 maquina_3_parada 418
34,-16504.0,tamano_lote 480 porcentaje_reproceso 0.1 porcentaje_scrap 0.06048362062785047 markov 1.0720457898309077 velocidad_m1 23 velocidad_m2 17 velocidad_m3 14 tamano_ordene_1 3600 tamano_ordene_2 3820 tamano_ordene_3 4020 tamano_ordene_4 4100 tamano_ordene_5 4300 tamano_emer_1 880 tamano_emer_2 1980,0,1,0,2294,3158,u_terminadas 16580 scrap 140 tiempo 1188 unidades_sobra 40 maquina_3_parada 517
35,-33771.0,tamano_lote 540 porcentaje_reproceso 0.1 porcentaje_scrap 0.05393001703479381 markov 1.0637417921928707 velocidad_m1 20 velocidad_m2 21 velocidad_m3 13 tamano_ordene_1 1640 tamano_ordene_2 2080 tamano_ordene_3 3480 tamano_ordene_4 4340 tamano_ordene_5 4580 tamano_emer_1 1020 tamano_emer_2 3500,0,0,1,8673,4038,u_terminadas 18820 scrap 180 tiempo 1116 unidades_sobra -3000 maquina_3_parada 377
36,-19933.0,tamano_lote 460 porcentaje_reproceso 0.1 porcentaje_scrap 0.06398241054754004 markov 1.076532373666258 velocidad_m1 17 velocidad_m2 22 velocidad_m3 13 tamano_ordene_1 1880 tamano_ordene_2 3160 tamano_ordene_3 4120 tamano_ordene_4 4280 tamano_ordene_5 4800 tamano_emer_1 1040 tamano_emer_2 3320,0,0,0,4309,30,u_terminadas 16160 scrap 140 tiempo 1149 unidades_sobra 40 maquina_3_parada 393
37,-19889.000000000004,tamano_lote 420 porcentaje_reproceso 0.1 porcentaje_scrap 0.058100347778310184 markov 1.0690110129217765 velocidad_m1 22 velocidad_m2 16 velocidad_m3 14 tamano_ordene_1 1800 tamano_ordene_2 2200 tamano_ordene_3 2280 tamano_ordene_4 2540 tamano_ordene_5 2620 tamano_emer_1 860 tamano_emer_2 2240,0,1,0,8211,4458,u_terminadas 19360 scrap 100 tiempo 1286 unidades_sobra 80 maquina_3_parada 426
38,-803.0,tamano_lote 320 porcentaje_reproceso 0.1 porcentaje_scrap 0.05792611838017628 markov 1.0687898290690943 velocidad_m1 15 velocidad_m2 19 velocidad_m3 14 tamano_ordene_1 1600 tamano_ordene_2 1640 tamano_ordene_3 1940 tamano_ordene_4 3660 tamano_ordene_5 4740 tamano_emer_1 640 tamano_emer_2 3500,1,1,0,775,8966,u_terminadas 12780 scrap 140 tiempo 729 unidades_sobra 480 maquina_3_parada 226
39,-21266.0,tamano_lote 580 porcentaje_reproceso 0.1 porcentaje_scrap 0.06698854353484927 markov 1.080417313609482 velocidad_m1 19 velocidad_m2 15 velocidad_m3 10 tamano_ordene_1 1880 tamano_ordene_2 2100 tamano_ordene_3 2200 tamano_ordene_4 3560 tamano_ordene_5 3940 tamano_emer_1 800 tamano_emer_2 3940,1,0,0,8321,4367,u_terminadas 14800 scrap 80 tiempo 982 unidades_sobra 1220 maquina_3_parada 346
40,-18896.0,tamano_lote 300 porcentaje_reproceso 0.1 porcentaje_scrap 0.06447163935647433 markov 1.0771627180995007 velocidad_m1 17 velocidad_m2 18 velocidad_m3 14 tamano_ordene_1 1660 tamano_ordene_2 1680 tamano_ordene_3 3320 tamano_ordene_4 3480 tamano_ordene_5 3800 tamano_emer_1 740 tamano_emer_2 2240,1,0,1,1669,8271,u_terminadas 13960 scrap 260 tiempo 1013 unidades_sobra -3660 maquina_3_parada 471
41,-34762.0,tamano_lote 380 porcentaje_reproceso 0.1 porcentaje_scrap 0.07163230936273578 markov 1.0864740503189216 velocidad_m1 18 velocidad_m2 16 velocidad_m3 14 tamano_ordene_1 1520 tamano_ordene_2 1660 tamano_ordene_3 2400 tamano_ordene_4 3640 tamano_ordene_5 4740 tamano_emer_1 960 tamano_emer_2 3460,0,0,0,810,4746,u_terminadas 13560 scrap 80 tiempo 793 unidades_sobra -380 maquina_3_parada 272
42,-34243.0,tamano_lote 480 porcentaje_reproceso 0.1 porcentaje_scrap 0.06836997684600515 markov 1.0822120112820228 velocidad_m1 15 velocidad_m2 17 velocidad_m3 10 tamano_ordene_1 2220 tamano_ordene_2 2320 tamano_ordene_3 2740 tamano_ordene_4 4220 tamano_ordene_5 4600 tamano_emer_1 740 tamano_emer_2 3380,0,1,1,4980,2805,u_terminadas 15980 scrap 260 tiempo 1048 unidades_sobra -2400 maquina_3_parada 424
43,-21948.0,tamano_lote 380 porcentaje_reproceso 0.1 porcentaje_scrap 0.0651875629917142 markov 1.0780864779941786 velocidad_m1 20 velocidad_m2 17 velocidad_m3 13 tamano_ordene_1 2100 tamano_ordene_2 2540 tamano_ordene_3 3480 tamano_ordene_4 4220 tamano_ordene_5 4440 tamano_emer_1 920 tamano_emer_2 4240,1,1,0,2387,3431,u_terminadas 17720 scrap 200 tiempo 1342 unidades_sobra 880 maquina_3_parada 627
44,-27330.0,tamano_lote 320 porcentaje_reproceso 0.1 porcentaje_scrap 0.0508817002985934 markov 1.059922981658134 velocidad_m1 19 velocidad_m2 19 velocidad_m3 10 tamano_ordene_1 2060 tamano_ordene_2 3860 tamano_ordene_3 3860 tamano_ordene_4 4640 tamano_ordene_5 4660 tamano_emer_1 900 tamano_emer_2 3680,1,0,0,4732,9970,u_terminadas 15120 scrap 80 tiempo 908 unidades_sobra -1660 maquina_3_parada 351
45,-47182.0,tamano_lote 540 porcentaje_reproceso 0.1 porcentaje_scrap 0.06831956940360785 markov 1.0821464193339458 velocidad_m1 19 velocidad_m2 23 velocidad_m3 12 tamano_ordene_1 1400 tamano_ordene_2 1600 tamano_ordene_3 2300 tamano_ordene_4 3580 tamano_ordene_5 3700 tamano_emer_1 820 tamano_emer_2 4480,0,0,0,8176,9120,u_terminadas 19060 scrap 180 tiempo 1081 unidades_sobra -20 maquina_3_parada 542
46,-20112.0,tamano_lote 500 porcentaje_reproceso 0.1 porcentaje_scrap 0.06757547231863227 markov 1.0811790980100702 velocidad_m1 18 velocidad_m2 21 velocidad_m3 12 tamano_ordene_1 2020 tamano_ordene_2 2780 tamano_ordene_3 2900 tamano_ordene_4 3180 tamano_ordene_5 4840 tamano_emer_1 780 tamano_emer_2 3820,1,1,1,5859,5025,u_terminadas 19380 scrap 240 tiempo 1083 unidades_sobra 1500 maquina_3_parada 404
47,-40486.0,tamano_lote 500 porcentaje_reproceso 0.1 porcentaje_scrap 0.0744761258233939 markov 1.090216804326438 velocidad_m1 16 velocidad_m2 18 velocidad_m3 12 tamano_ordene_1 1560 tamano_ordene_2 1640 tamano_ordene_3 2260 tamano_ordene_4 4200 tamano_ordene_5 4820 tamano_emer_1 1040 tamano_emer_2 1660,0,1,1,4145,8205,u_terminadas 20220 scrap 280 tiempo 1131 unidades_sobra -100 maquina_3_parada 443
48,-23572.0,tamano_lote 320 porcentaje_reproceso 0.1 porcentaje_scrap 0.06947088259212532 markov 1.0836465346440203 velocidad_m1 22 velocidad_m2 15 velocidad_m3 11 tamano_ordene_1 2160 tamano_ordene_2 2300 tamano_ordene_3 3400 tamano_ordene_4 3580 tamano_ordene_5 4760 tamano_emer_1 720 tamano_emer_2 1200,1,0,0,4596,2484,u_terminadas 15940 scrap 220 tiempo 1020 unidades_sobra 1460 maquina_3_parada 447
49,-21302.0,tamano_lote 400 porcentaje_reproceso 0.1 porcentaje_scrap 0.054825405407943416 markov 1.064868733346636 velocidad_m1 19 velocidad_m2 18 velocidad_m3 11 tamano_ordene_1 1620 tamano_ordene_2 3300 tamano_ordene_3 3540 tamano_ordene_4 3580 tamano_ordene_5 4700 tamano_emer_1 1060 tamano_emer_2 3880,1,1,1,1477,3811,u_terminadas 19180 scrap 180 tiempo 1416 unidades_sobra 1060 maquina_3_parada 647
50,-29477.0,tamano_lote 560 porcentaje_reproceso 0.1 porcentaje_scrap 0.060578163916637326 markov 1.0721665333359534 velocidad_m1 19 velocidad_m2 18 velocidad_m3 13 tamano_ordene_1 1420 tamano_ordene_2 2280 tamano_ordene_3 2520 tamano_ordene_4 3900 tamano_ordene_5 4540 tamano_emer_1 640 tamano_emer_2 1700,0,1,0,5308,1517,u_terminadas 14380 scrap 100 tiempo 911 unidades_sobra -3420 maquina_3_parada 391
51,-37956.0,tamano_lote 460 porcentaje_reproceso 0.1 porcentaje_scrap 0.06470305052797415 markov 1.0774611359096566 velocidad_m1 19 velocidad_m2 21 velocidad_m3 14 tamano_ordene_1 2800 tamano_ordene_2 3420 tamano_ordene_3 4060 tamano_ordene_4 4160 tamano_ordene_5 4680 tamano_emer_1 720 tamano_emer_2 1180,0,0,0,5393,5919,u_terminadas 14100 scrap 140 tiempo 777 unidades_sobra -560 maquina_3_parada 296
52,-17177.0,tamano_lote 380 porcentaje_reproceso 0.1 porcentaje_scrap 0.05331121302203334 markov 1.0629643546034353 velocidad_m1 22 velocidad_m2 19 velocidad_m3 14 tamano_ordene_1 1480 tamano_ordene_2 1480 tamano_ordene_3 1640 tamano_ordene_4 2060 tamano_ordene_5 4660 tamano_emer_1 960 tamano_emer_2 1920,0,0,0,2126,1209,u_terminadas 19220 scrap 80 tiempo 1280 unidades_sobra 100 maquina_3_parada 384
53,-38561.0,tamano_lote 360 porcentaje_reproceso 0.1 porcentaje_scrap 0.07001341950212951 markov 1.0843548813284807 velocidad_m1 15 velocidad_m2 18 velocidad_m3 10 tamano_ordene_1 2460 tamano_ordene_2 3140 tamano_ordene_3 3940 tamano_ordene_4 4020 tamano_ordene_5 4460 tamano_emer_1 940 tamano_emer_2 1600,0,1,1,1963,760,u_terminadas 13980 scrap 180 tiempo 833 unidades_sobra -220 maquina_3_parada 228
54,-23897.999999999996,tamano_lote 380 porcentaje_reproceso 0.1 porcentaje_scrap 0.05518381199665194 markov 1.065320495487988 velocidad_m1 20 velocidad_m2 19 velocidad_m3 12 tamano_ordene_1 1500 tamano_ordene_2 2320 tamano_ordene_3 2920 tamano_ordene_4 3420 tamano_ordene_5 3680 tamano_emer_1 900 tamano_emer_2 4260,1,0,0,8884,8364,u_terminadas 18700 scrap 200 tiempo 1203 unidades_sobra 680 maquina_3_parada 688
55,-32901.0,tamano_lote 440 porcentaje_reproceso 0.1 porcentaje_scrap 0.054751038352800194 markov 1.064775043610941 velocidad_m1 24 velocidad_m2 17 velocidad_m3 14 tamano_ordene_1 1700 tamano_ordene_2 2560 tamano_ordene_3 4300 tamano_ordene_4 4640 tamano_ordene_5 4760 tamano_emer_1 920 tamano_emer_2 1220,0,0,1,6678,8297,u_terminadas 16500 scrap 140 tiempo 930 unidades_sobra -1600 maquina_3_parada 362
56,-36422.0,tamano_lote 420 porcentaje_reproceso 0.1 porcentaje_scrap 0.05528980861524186 markov 1.0654541749100999 velocidad_m1 16 velocidad_m2 17 velocidad_m3 12 tamano_ordene_1 1600 tamano_ordene_2 1780 tamano_ordene_3 2000 tamano_ordene_4 2220 tamano_ordene_5 2860 tamano_emer_1 900 tamano_emer_2 4200,0,0,1,9560,354,u_terminadas 16460 scrap 60 tiempo 976 unidades_sobra -2720 maquina_3_parada 283
57,-44069.0,tamano_lote 440 porcentaje_reproceso 0.1 porcentaje_scrap 0.07419716642514114 markov 1.0898485248639138 velocidad_m1 24 velocidad_m2 23 velocidad_m3 11 tamano_ordene_1 1940 tamano_ordene_2 2940 tamano_ordene_3 3300 tamano_ordene_4 3480 tamano_ordene_5 4600 tamano_emer_1 960 tamano_emer_2 4360,0,0,1,976,9,u_terminadas 14480 scrap 160 tiempo 1077 unidades_sobra -180 maquina_3_parada 387
